ID,type,group_num,group_weight,target_type,initial_time,initial_num,activite_range,time_gap,level_range,target_range,robot_sleep_rule1,robot_sleep_rule2_time,robot_sleep_rule2_target
INT,INT,INT,INT,INT,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,INT_ARRAY,STRING
#,机器人类型（1.普通；2.俱乐部）,机器人组号,机器人组内权重,目标类型（1.关卡;2.收集物）,首次开始行动条件（秒）,首次生成机器人时的初始积分,行动次数区间（左开右闭，最左侧从0开始，最右侧为无限大）,与行动次数区间对应的行动间隔（每个次数区间对应两个值，表示下限和上限；不同区间之间用;分隔）0到1 若有开始行动等待时间则按照开始等待时间来算,与行动次数区间对应的关卡步长（每个次数区间对应两个值，表示下限和上限；不同区间之间用;分隔）,单关产生的收集物范围,收集目标大于等于排名最高玩家该值时休眠,活动时间占比（机器人初始化到活动结束时时间占比）,时间分段对应的目标获取上限
6673,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|3|5,"{2|4,0|0,2|4,2|4}"
6674,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|3,"{2|4,2|4,2|4}"
6675,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|4|3|4,"{2|4,2|4,0|0,2|4}"
6676,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|5,"{4|6,0|0,4|6}"
6677,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|5,"{4|6,0|0,4|6}"
6678,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4|4|5,"{2|4,0|0,2|4,0|0,2|4}"
6679,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|3,"{2|4,2|4,2|4}"
6680,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|3,"{4|6,0|0,4|6}"
6681,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3|3|5,"{2|4,0|0,2|4,0|0,2|4}"
6682,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|5|4,"{2|4,0|0,2|4,2|4}"
6683,1,9124,10,1,90|300,1|1,1|30|60,180|300;180|300;180|300;180|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3,"{4|6,0|0,4|6}"
6684,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5|4|5|3,"{3|5,3|5,3|5,3|5,3|5,3|5}"
6685,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4|4,"{7|9,7|9,0|0,6|8}"
6686,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|5|4|4,"{6|8,0|0,6|8,0|0,6|8}"
6687,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|3|4,"{6|8,7|9,0|0,6|8}"
6688,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|3|4,"{6|8,0|0,6|8,6|8}"
6689,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5|4|4|3|5,"{4|6,4|6,0|0,4|6,4|6,0|0,4|6}"
6690,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|4|4|4,"{4|6,4|6,4|6,4|6,4|6}"
6691,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5|5|4|5,"{4|6,0|0,4|6,4|6,0|0,4|6}"
6692,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5,"{6|8,6|8,7|9}"
6693,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|4|4|5,"{7|9,0|0,6|8,0|0,6|8}"
6694,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5|5,"{6|8,0|0,7|9,6|8}"
6695,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5|4|4|3|5|4,"{3|5,3|5,3|5,0|0,3|5,3|5,0|0,3|5}"
6696,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5|5|5|3|5|5|3,"{3|5,3|5,3|5,0|0,3|5,0|0,3|5,0|0,3|5}"
6697,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5|3|3|4,"{4|6,4|6,0|0,4|6,4|6,4|6}"
6698,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|5|3|5|5|4|5,"{3|5,0|0,3|5,3|5,3|5,0|0,3|5,3|5}"
6699,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|4|5|3,"{6|8,0|0,6|8,0|0,7|9}"
6700,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5|5,"{7|9,6|8,0|0,7|9}"
6701,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|4|5|4,"{4|6,5|7,4|6,4|6}"
6702,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|4|3|3|4|4|4,"{3|5,0|0,3|5,0|0,3|5,3|5,3|5,3|5}"
6703,1,9131,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5,"{10|12,10|12}"
6704,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5,"{3|5,3|5,3|5}"
6705,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|3,"{3|5,3|5,3|5}"
6706,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|5|5,"{3|5,3|5,0|0,3|5}"
6707,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|4|4,"{3|5,0|0,3|5,3|5}"
6708,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|5|3|4|4,"{2|4,0|0,2|4,2|4,0|0,2|4}"
6709,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|4|3|4|3|4,"{2|4,0|0,2|4,0|0,2|4,0|0,2|4}"
6710,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5|3|3|3,"{2|4,2|4,0|0,2|4,0|0,2|4}"
6711,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5,"{3|5,3|5,3|5}"
6712,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|3|3,"{3|5,3|5,0|0,3|5}"
6713,1,9132,10,1,30|60,5|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4,"{6|8,0|0,5|7}"
6714,1,9132,10,1,30|60,3|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|4,"{3|5,3|5,3|5}"
6715,1,9132,10,1,30|60,3|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|3|3|5,"{3|5,0|0,3|5,0|0,3|5}"
6716,1,9132,10,1,30|60,3|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5|3|4|3,"{2|4,0|0,2|4,0|0,2|4,2|4}"
6717,1,9132,10,1,30|60,3|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5,"{6|8,6|8}"
6718,1,9132,10,1,30|60,3|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|5|3|4|4,"{2|4,2|4,0|0,2|4,0|0,2|4}"
6719,1,9132,10,1,30|60,1|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|4|3|4,"{3|5,0|0,3|5,0|0,3|5}"
6720,1,9132,10,1,30|60,1|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|4,"{6|8,0|0,6|8}"
6721,1,9132,10,1,30|60,1|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|3|5|4|4,"{2|4,2|4,0|0,2|4,0|0,2|4}"
6722,1,9132,10,1,30|60,1|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|4|5,"{3|5,3|5,0|0,3|5}"
6723,1,9132,10,1,30|60,1|10,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3,"{6|8,5|7}"
6724,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|3|4,"{2|4,2|4,0|0,2|4}"
6725,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5,"{4|6,0|0,4|6}"
6726,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5,"{4|6,0|0,4|6}"
6727,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|5,"{2|4,2|4,2|4}"
6728,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5,"{4|6,4|6}"
6729,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|3|4,"{2|4,0|0,2|4,2|4}"
6730,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3|3|5|5,"{2|4,0|0,2|4,0|0,2|4}"
6731,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|5|5,"{2|4,2|4,0|0,2|4}"
6732,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5,"{4|6,0|0,4|6}"
6733,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3,"{4|6,4|6}"
6734,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|3,"{2|4,2|4,2|4}"
6735,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|3|4|3,"{2|4,0|0,2|4,0|0,2|4}"
6736,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|4,"{4|6,4|6}"
6737,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|3|4,"{2|4,0|0,2|4,2|4}"
6738,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|4,"{4|6,0|0,4|6}"
6739,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|5,"{4|6,0|0,4|6}"
6740,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|4|4,"{2|4,0|0,2|4,2|4}"
6741,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|4|5,"{2|4,2|4,2|4}"
6742,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5|4,"{2|4,0|0,2|4,2|4}"
6743,1,9133,10,1,30|60,1|3,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|5|5,"{2|4,0|0,2|4,2|4}"
6744,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|3,"{4|6,0|0,4|6}"
6745,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|5|3,"{4|6,0|0,4|6}"
6746,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|5|3|4,"{2|4,0|0,2|4,0|0,2|4}"
6747,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|4|5,"{2|4,0|0,2|4,2|4}"
6748,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3|5,"{2|4,2|4,2|4}"
6749,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3,"{4|6,4|6}"
6750,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|5|3|3,"{2|4,0|0,2|4,2|4}"
6751,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|5,"{4|6,0|0,4|6}"
6752,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|5|3,"{2|4,2|4,0|0,2|4}"
6753,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5,"{4|6,4|6}"
6754,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5,"{4|6,4|6}"
6755,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|4|5|3|4,"{2|4,0|0,2|4,0|0,2|4}"
6756,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|3,"{4|6,4|6}"
6757,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4,"{4|6,4|6}"
6758,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|3|3,"{4|6,0|0,4|6}"
6759,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|3,"{2|4,2|4,2|4}"
6760,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,4|3,"{4|6,4|6}"
6761,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|5|4|5|3,"{2|4,0|0,2|4,0|0,2|4}"
6762,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,3|4|3,"{4|6,0|0,4|6}"
6763,1,9134,10,1,30|60,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,998|999,5|4,"{4|6,4|6}"
6765,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|4|4|3|3,"{8|10,0|0,9|11,9|11,0|0,9|11}"
6766,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5|3|3|4|3,"{9|11,0|0,9|11,0|0,8|10,0|0,9|11}"
6767,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4|4|3|4|5|5|4,"{4|6,5|7,0|0,4|6,0|0,4|6,4|6,0|0,5|7}"
6768,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|4|4|4,"{12|14,0|0,12|14,0|0,11|13}"
6769,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|3|4,"{12|14,11|13,0|0,12|14}"
6770,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|5|5,"{12|14,12|14,0|0,11|13}"
6771,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|3|3|4|3|4|3|4,"{5|7,0|0,4|6,5|7,4|6,0|0,4|6,0|0,5|7}"
6772,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|3,"{18|20,0|0,18|20}"
6773,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|3,"{17|19,0|0,18|20}"
6774,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|3|5|4|5|4|4,"{7|9,0|0,6|8,0|0,7|9,0|0,6|8,6|8}"
6775,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|3|3|5|3|5|5|3,"{5|7,0|0,5|7,0|0,4|6,4|6,0|0,4|6,4|6}"
6776,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|3|5|4|4|4|3|5,"{4|6,4|6,0|0,5|7,4|6,4|6,0|0,4|6}"
6777,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|4|3,"{11|13,0|0,11|13,12|14}"
6778,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|4,"{11|13,11|13,11|13}"
6779,1,10001,10,1,90|180,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4|4|4,"{11|13,0|0,12|14,12|14}"
6780,1,10001,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|4,"{17|19,16|18}"
6781,1,10001,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4|5,"{11|13,0|0,12|14,11|13}"
6782,1,10001,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|3|5|5|3,"{6|8,6|8,7|9,7|9,0|0,7|9}"
6783,1,10001,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4|4|5|4|4|5,"{5|7,0|0,5|7,0|0,5|7,5|7,5|7,5|7}"
6784,1,10001,10,1,90|300,1|1,1|30|60,90|180;90|180;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|4|4|4|4|4|3,"{7|9,6|8,0|0,6|8,0|0,7|9,0|0,6|8}"
6785,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|5|3|4|5|5,"{4|6,4|6,0|0,5|7,0|0,5|7}"
6786,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|5|5|3,"{6|8,6|8,0|0,6|8}"
6787,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5,"{11|13,11|13}"
6788,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|3|5|3|5,"{4|6,4|6,0|0,4|6,0|0,5|7}"
6789,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4,"{11|13,0|0,11|13}"
6790,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|5|5|5,"{4|6,5|7,4|6,0|0,5|7}"
6791,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|4|4,"{6|8,7|9,0|0,7|9}"
6792,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|5|5|5|3|4|5,"{4|6,0|0,4|6,0|0,4|6,0|0,4|6}"
6793,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|5|4|5|3,"{5|7,0|0,5|7,5|7,0|0,4|6}"
6794,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|3|4|5|5|4,"{5|7,4|6,0|0,5|7,0|0,5|7}"
6795,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|5,"{11|13,0|0,10|12}"
6796,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|5|5,"{5|7,5|7,4|6,5|7}"
6797,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|5|4|4,"{6|8,6|8,0|0,6|8}"
6798,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,3|3|4|3,"{7|9,7|9,0|0,7|9}"
6799,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5|3,"{7|9,0|0,6|8,7|9}"
6800,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4,"{7|9,6|8,6|8}"
6801,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|5|4|3|5|5,"{4|6,0|0,5|7,5|7,0|0,4|6}"
6802,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5,"{11|13,0|0,10|12}"
6803,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,4|4|4|5|5|3,"{4|6,0|0,4|6,5|7,0|0,5|7}"
6804,1,10002,10,1,90|180,1|1,1|30|60,90|240;90|240;120|240;120|360,1|1;1|1;1|1;1|1,-1,10|30,5|4|5,"{11|13,0|0,11|13}"
6805,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|4|4|4|3,"{4|6,0|0,4|6,0|0,5|7}"
6806,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|4,"{8|10,0|0,8|10}"
6807,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3,"{7|9,0|0,7|9}"
6808,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|3|5|3,"{4|6,4|6,0|0,4|6}"
6809,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|5|4|4|3,"{5|7,0|0,4|6,0|0,4|6}"
6810,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|3|3|5,"{4|6,0|0,5|7,0|0,5|7}"
6811,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,4|3|4|4,"{5|7,5|7,0|0,4|6}"
6812,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|5|4,"{7|9,0|0,7|9}"
6813,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,3|3|3,"{4|6,5|7,4|6}"
6814,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|5|4|5|5,"{5|7,0|0,4|6,0|0,5|7}"
6815,1,10003,10,1,90|180,1|1,1|30|60,120|300;120|300;120|300;120|600,1|1;1|1;1|1;1|1,-1,1|30,5|4|4|3,"{4|6,0|0,4|6,4|6}"
